,userId,movieId,rating,timestamp
294,3,3247,4.0,1084485295
295,3,3248,4.0,1084486164
296,3,3438,3.0,1084485302
297,3,3448,4.0,1084485316
298,3,3578,5.0,1084485534
299,3,3623,3.0,1084485264
300,3,3697,3.0,1084485284
301,3,3698,2.5,1084484939
302,3,3699,2.5,1084485278
303,3,3740,2.5,1084485273
304,3,3753,5.0,1084485506
305,3,3793,3.0,1084485549
306,3,3826,3.0,1084485281
307,3,3980,5.0,1084485537
308,3,4016,4.0,1084485572
309,3,4019,5.0,1084485540
310,3,4022,5.0,1084484427
311,3,4246,4.0,1084485248
312,3,4306,3.5,1084484403
313,3,4447,3.0,1084485224
314,3,4562,4.0,1084484959
315,3,4571,2.5,1084485243
316,3,4700,4.0,1084485642
317,3,4718,2.0,1084485232
318,3,4880,4.0,1084485542
319,3,4886,4.0,1084485188
320,3,4896,3.0,1084485558
321,3,4995,4.0,1084485594
322,3,5060,3.0,1084485066
323,3,5064,4.5,1084485512
324,3,5218,4.0,1084485202
325,3,5299,5.0,1084485581
326,3,5349,3.0,1084485555
327,3,5380,5.0,1084486046
328,3,5816,3.0,1084485561
329,3,5873,5.0,1084485529
330,3,5991,4.0,1084485195
331,3,6333,3.0,1084485564
332,3,6365,4.0,1084485576
333,3,6539,3.0,1084485579
334,3,6565,4.0,1084485544
335,3,6889,5.0,1084484981
336,3,7005,1.0,1084485009
337,3,7143,4.0,1084485499
338,3,7386,5.0,1084484881
339,3,7389,0.5,1084484989
340,4,223,4.0,960485552
341,4,1210,3.0,960485234
342,4,1272,4.0,960485281
343,4,1327,3.0,960485281
344,4,1513,2.0,960485675
345,4,1833,2.0,960485234
346,4,2115,5.0,960485281
347,4,2428,3.0,960485577
348,4,2490,2.0,960485644
349,4,2600,2.0,960485723
350,4,2605,2.0,960485577
351,4,2683,3.0,960485479
352,4,2688,3.0,960485594
353,4,2699,2.0,960485479
354,4,2710,2.0,960485516
355,4,2713,2.0,960485609
356,4,2722,2.0,960485552
357,4,2723,3.0,960485644
358,4,2745,3.0,960485234
359,4,2763,2.0,960485715
360,4,2770,4.0,960485516
361,4,2826,2.0,960485479
362,4,2841,4.0,960485694
363,4,2881,1.0,960485552
364,4,3053,1.0,960485626
365,4,3175,4.0,960485594
366,4,3203,1.0,960485552
367,5,10,4.0,840768638
368,5,47,3.0,840768897
369,5,110,4.0,840768763
370,5,150,3.0,840763914
371,5,153,3.0,840764018
372,5,161,4.0,840764183
373,5,165,4.0,840764017
374,5,185,3.0,840768638
375,5,208,3.0,840768639
376,5,231,2.0,840764099
377,5,253,2.0,840768638
378,5,288,3.0,840768763
379,5,292,3.0,840764183
380,5,296,1.0,840763915
381,5,316,3.0,840764099
382,5,318,1.0,840764183
383,5,329,3.0,840764183
384,5,339,3.0,840768638
385,5,344,3.0,840764017
386,5,349,4.0,840764017
387,5,356,4.0,840768763
388,5,364,5.0,840768897
389,5,380,5.0,840763915
390,5,410,3.0,840768897
391,5,434,4.0,840764183
392,5,454,4.0,840768763
393,5,457,4.0,840764099
394,5,480,4.0,840768763
395,5,588,3.0,840764017
396,5,590,3.0,840763914
397,5,592,4.0,840763913
398,5,593,3.0,840764099
399,5,595,3.0,840764099
400,6,590,4.0,1100062902
401,6,839,5.0,1100060207
402,6,1556,5.0,1100060225
403,6,2115,4.5,1100062905
404,6,2167,5.0,1100059947
405,6,2353,1.0,1100062885
406,6,2402,5.0,1100060242
407,6,2406,1.5,1100062886
408,6,2529,3.5,1100062901
409,6,2599,3.0,1100062891
410,6,2628,5.0,1100062907
411,6,2640,1.0,1100062856
412,6,2700,2.0,1100062888
413,6,2948,5.0,1100060101
414,6,2949,5.0,1100060102
415,6,3082,5.0,1100060018
416,6,3113,5.0,1100060182
417,6,3697,5.0,1100060246
418,6,3753,5.0,1100059902
419,6,4310,5.0,1100060139
420,6,4367,5.0,1100060240
421,6,4993,3.0,1100062897
422,6,5010,5.0,1100060134
423,6,5418,5.0,1100060068
424,6,5445,5.0,1100059952
425,6,5459,5.0,1100060211
426,7,19,3.0,840385932
427,7,21,5.0,840385932
428,7,34,4.0,840385932
429,7,39,3.0,840385989
430,7,150,5.0,840385452
431,7,153,3.0,840385482
432,7,162,5.0,840385787
433,7,165,3.0,840385482
434,7,208,4.0,840385898
435,7,231,3.0,840385502
436,7,235,5.0,840386043
437,7,236,3.0,840386015
438,7,265,4.0,840386103
439,7,288,3.0,840385582
440,7,292,4.0,840385526
441,7,296,5.0,840385452
442,7,316,1.0,840385502
443,7,318,5.0,840385526
444,7,329,3.0,840385526
445,7,339,2.0,840385898
446,7,344,4.0,840385482
447,7,348,4.0,840386043
448,7,349,4.0,840385482
449,7,356,5.0,840385823
450,7,357,4.0,840386015
451,7,367,3.0,840385932
452,7,380,2.0,840385452
453,7,410,4.0,840385932
454,7,432,3.0,840385989
455,7,434,3.0,840385526
456,7,435,2.0,840385955
457,7,440,4.0,840385989
458,7,457,3.0,840385502
459,7,468,4.0,840386178
460,7,500,4.0,840385955
461,7,508,4.0,840385582
462,7,531,5.0,840386193
463,7,539,3.0,840385989
464,7,541,5.0,840386223
465,7,586,3.0,840385955
466,7,588,4.0,840385482
467,7,590,4.0,840385452
468,7,592,3.0,840385452
469,7,595,3.0,840385502
470,8,32,4.0,1553765549
471,8,47,5.0,1553765552
472,8,260,4.0,1553765477
473,8,296,4.5,1553765465
474,8,527,4.0,1553765389
475,8,593,5.0,1553765397
476,8,608,5.0,1553765495
477,8,858,4.0,1553765387
478,8,912,4.0,1553765478
479,8,1221,3.0,1553765395
480,8,1732,5.0,1553765532
481,8,2329,4.5,1553765484
482,8,2712,4.0,1553765414
483,8,2858,3.5,1553765480
484,8,2959,5.0,1553765392
485,8,3481,3.0,1553765412
486,8,4011,3.5,1553765541
487,8,4226,4.5,1553765553
488,8,5995,5.0,1553765416
489,8,6016,4.5,1553765487
490,8,6502,4.0,1553765418
491,8,7361,4.5,1553765562
492,8,27773,5.0,1553767405
493,8,30707,4.0,1553765565
494,8,30749,5.0,1553765560
495,8,44555,4.5,1553765546
496,8,55820,4.5,1553765535
497,8,58559,4.0,1553765472
498,8,79132,4.5,1553765471
499,8,183837,4.5,1553765431
500,8,188773,4.5,1553765433
501,9,32,4.0,1139427899
502,9,47,5.0,1139427377
503,9,50,4.0,1139427390
504,9,223,4.5,1139427361
505,9,293,4.0,1142458727
506,9,318,4.0,1138474434
507,9,353,4.5,1138474457
508,9,471,3.5,1138474137
509,9,1079,5.0,1142458700
510,9,1089,4.5,1141842608
511,9,1090,5.0,1141842613
512,9,1129,3.5,1139427482
513,9,1200,4.0,1139427345
514,9,1215,4.0,1138474154
515,9,1261,3.5,1138474596
516,9,1500,4.5,1138474066
517,9,1639,3.5,1138474089
518,9,1653,5.0,1141842597
519,9,1673,4.0,1138474118
520,9,1748,4.0,1138474176
521,9,2001,3.5,1138474101
522,9,2194,4.0,1138474082
523,9,2329,4.5,1138474146
524,9,2542,4.5,1138474168
525,9,2700,3.5,1138474047
526,9,2843,4.0,1139427844
527,9,2997,4.5,1139427348
528,9,3081,4.5,1138474158
529,9,3265,4.0,1141842689
530,9,3275,4.0,1139427432
531,9,3328,5.0,1141842694
532,9,3448,5.0,1142458670
533,9,3581,4.0,1138474766
534,9,3740,4.5,1138474497
535,9,3897,4.0,1138474042
536,9,3972,5.0,1141842670
537,9,4011,5.0,1139427417
538,9,4034,4.5,1138474079
539,9,4327,4.0,1141842662
540,9,4799,5.0,1141842883
541,9,4963,4.0,1139427985
542,9,4973,4.5,1138474443
543,9,4979,4.0,1139427983
544,9,5009,4.0,1139427278
545,9,5026,5.0,1141842652
546,9,5060,4.0,1138474074
547,9,5294,5.0,1141842865
548,9,5954,4.5,1138474476
549,9,6711,5.0,1139427385
550,9,7981,4.0,1139427712
551,9,8957,4.0,1139427294
552,9,8984,4.0,1141842828
553,9,8985,5.0,1141842835
554,9,30707,4.5,1139427381
555,9,30810,5.0,1141842815
556,9,33672,0.5,1138474267
557,9,34150,3.5,1141842830
558,9,38061,4.5,1139427893
559,10,1,2.5,1169265231
560,10,2,2.0,1208464447
561,10,10,4.0,1169260936
562,10,19,3.0,1169264513
563,10,21,2.0,1169303086
564,10,32,3.0,1258676251
565,10,34,2.0,1175614146
566,10,39,1.5,1208464497
567,10,44,3.0,1169264906
568,10,47,4.0,1169262246
569,10,48,3.5,1169260535
570,10,50,4.0,1206379202
571,10,70,3.5,1190332483
572,10,110,4.0,1194206476
573,10,150,2.5,1169264298
574,10,153,2.0,1169401183
575,10,158,2.5,1194289825
576,10,160,1.5,1169264635
577,10,165,2.5,1183810526
578,10,170,3.5,1194289656
579,10,180,4.0,1197926958
580,10,185,1.5,1169401250
581,10,223,4.0,1208464376
582,10,231,1.5,1175614157
583,10,253,3.5,1280846304
584,10,256,1.0,1169264971
585,10,260,4.0,1195350532
586,10,296,4.5,1201821628
587,10,316,3.0,1169298416
588,10,318,4.0,1280846249
589,10,344,4.0,1169264335
590,10,350,3.0,1194289346
591,10,353,3.5,1169264622
592,10,355,1.5,1169401681
593,10,356,3.5,1169265215
594,10,364,4.0,1169401199
595,10,367,2.5,1169401219
596,10,370,2.0,1169299411
597,10,377,3.0,1194206490
598,10,413,3.0,1208426732
599,10,420,2.0,1224839657
600,10,434,2.0,1194206555
601,10,442,1.5,1208464766
602,10,454,3.0,1169264410
603,10,455,2.5,1169336382
604,10,457,3.0,1207671511
605,10,466,3.5,1169261287
606,10,480,3.0,1169304524
607,10,485,1.0,1169264802
608,10,500,1.5,1175614153
609,10,509,3.0,1194207427
610,10,520,3.0,1200167411
611,10,527,4.0,1190332046
612,10,539,1.5,1194206544
613,10,541,3.5,1223726458
614,10,586,1.5,1169298341
615,10,588,3.0,1169298484
616,10,589,4.0,1169264305
617,10,590,3.0,1207671584
618,10,592,3.5,1169264292
619,10,593,5.0,1169262675
620,10,595,3.0,1175614257
621,10,597,2.0,1194206516
622,10,648,3.5,1169264329
623,10,673,1.5,1169401709
624,10,733,4.5,1169260842
625,10,736,3.5,1183468046
626,10,743,2.5,1174234267
627,10,762,1.0,1169401616
628,10,778,3.5,1194207317
629,10,780,3.5,1169863803
630,10,784,1.0,1169401421
631,10,786,1.5,1169264553
632,10,788,1.5,1169265435
633,10,832,1.5,1169298530
634,10,858,5.0,1169260817
635,10,919,2.5,1195507486
636,10,920,3.0,1224839646
637,10,1035,2.5,1208464301
638,10,1036,3.0,1169298555
639,10,1047,2.0,1169265045
640,10,1059,2.0,1169401690
641,10,1079,2.0,1169401317
642,10,1089,4.0,1171404566
643,10,1092,3.0,1169264878
644,10,1097,3.5,1169264377
645,10,1101,2.0,1202849670
646,10,1196,4.5,1177807334
647,10,1198,3.5,1195350560
648,10,1200,3.5,1201821442
649,10,1206,3.0,1194376209
650,10,1210,4.5,1206928480
651,10,1214,4.0,1169262302
652,10,1219,3.5,1194207254
653,10,1220,4.0,1169264558
654,10,1221,3.5,1169262179
655,10,1240,2.5,1169265305
656,10,1258,4.5,1169264575
657,10,1270,3.5,1169264351
658,10,1288,4.0,1171404536
659,10,1291,3.0,1194206574
660,10,1320,3.0,1427039899
661,10,1333,3.0,1169401658
662,10,1345,3.0,1226001731
663,10,1347,3.0,1194207049
664,10,1356,2.0,1195507462
665,10,1370,3.5,1169299328
666,10,1377,3.0,1169264832
667,10,1387,3.0,1194206699
668,10,1391,1.0,1169264648
669,10,1407,3.0,1169265240
670,10,1416,2.0,1194206161
671,10,1438,2.0,1169326244
672,10,1485,1.5,1169264640
673,10,1499,1.5,1194289797
674,10,1500,3.5,1258031910
675,10,1515,1.5,1194289412
676,10,1517,3.5,1169260944
677,10,1527,4.5,1169299498
678,10,1544,1.0,1169298578
679,10,1552,1.5,1169264767
680,10,1556,1.5,1169326795
681,10,1562,1.5,1219260590
682,10,1573,2.0,1169401362
683,10,1580,3.5,1177807423
684,10,1597,3.5,1194207376
685,10,1608,2.0,1169401485
686,10,1617,2.5,1194206562
687,10,1639,3.0,1197926950
688,10,1644,3.0,1200167182
689,10,1682,1.0,1169264595
690,10,1687,1.5,1194205889
691,10,1690,2.0,1169260599
692,10,1693,2.5,1194206096
693,10,1717,2.5,1169303276
694,10,1721,3.0,1235594891
695,10,1722,3.0,1170763826
696,10,1729,3.5,1366730036
697,10,1876,1.0,1169264845
698,10,1882,2.0,1169326236
699,10,1884,4.5,1195350588
700,10,1894,1.5,1194208020
701,10,1909,2.5,1169260591
702,10,1917,2.5,1206640578
703,10,1923,2.5,1208464294
704,10,1947,2.5,1194207690
705,10,1954,3.5,1169260574
706,10,1961,3.5,1194206620
707,10,1982,3.5,1194206845
708,10,1997,4.5,1169264819
709,10,2000,3.0,1194207198
710,10,2001,2.0,1194207246
711,10,2003,3.5,1489868788
712,10,2004,2.0,1194206712
713,10,2006,2.0,1169260570
714,10,2011,2.5,1169264606
715,10,2012,2.0,1169265391
716,10,2028,2.0,1194206511
717,10,2081,3.0,1169298486
718,10,2082,3.5,1194908689
719,10,2107,2.5,1194617317
720,10,2115,3.5,1194206594
721,10,2118,3.0,1226773524
722,10,2121,2.0,1208205431
723,10,2124,2.5,1194207669
724,10,2167,2.5,1208464508
725,10,2231,3.5,1190332092
726,10,2273,3.5,1169265065
727,10,2291,3.0,1194207056
728,10,2294,2.5,1194207010
729,10,2329,3.5,1194207760
730,10,2335,3.0,1212057202
731,10,2338,2.0,1194207786
732,10,2353,3.0,1200167395
733,10,2376,2.5,1194206369
734,10,2378,3.0,1194207977
735,10,2402,2.5,1203763402
736,10,2403,3.5,1203763399
737,10,2404,2.0,1203763404
738,10,2409,2.5,1207671350
739,10,2410,2.5,1207671352
740,10,2513,3.5,1194644721
741,10,2529,3.5,1169298706
742,10,2571,4.0,1190332040
743,10,2617,2.5,1172620181
744,10,2628,3.0,1280915278
745,10,2657,3.5,1226523403
746,10,2683,4.0,1169264476
747,10,2694,1.5,1194207436
748,10,2700,3.5,1169264645
749,10,2701,1.5,1169298562
750,10,2706,3.0,1169264541
751,10,2710,0.5,1169264581
752,10,2712,1.0,1169264729
753,10,2716,3.5,1169264453
754,10,2719,3.0,1194289686
755,10,2722,1.0,1169302582
756,10,2762,2.0,1206374140
757,10,2791,2.5,1194206188
758,10,2792,2.0,1208464467
759,10,2803,3.5,1194289370
760,10,2840,3.0,1194208084
761,10,2916,3.0,1356515041
762,10,2947,3.0,1194206337
763,10,2948,3.0,1169328737
764,10,2949,3.0,1169265292
765,10,2953,2.0,1169303274
766,10,2959,4.0,1169261466
767,10,2985,3.0,1414871305
768,10,2989,2.5,1194206334
769,10,2990,2.0,1194206371
770,10,2991,3.5,1169265210
771,10,2993,3.5,1194206317
772,10,3052,4.5,1169261497
773,10,3081,4.0,1207252708
774,10,3082,2.5,1173178968
775,10,3113,2.5,1194908672
776,10,3264,1.5,1190332216
777,10,3273,1.5,1169302586
778,10,3354,1.0,1194207682
779,10,3355,3.0,1197413589
780,10,3408,1.5,1208464486
781,10,3418,2.5,1169264809
782,10,3499,2.5,1226773563
783,10,3527,3.0,1169264825
784,10,3578,3.5,1169264460
785,10,3617,3.0,1169300491
786,10,3623,3.0,1169264675
787,10,3624,2.5,1169302982
788,10,3633,1.0,1169328765
789,10,3635,2.5,1194206327
790,10,3638,3.0,1194206344
791,10,3639,3.0,1169265273
792,10,3702,2.5,1194207321
793,10,3717,2.0,1195507535
794,10,3752,2.0,1235427874
795,10,3755,0.5,1169265031
796,10,3785,3.0,1169261378
797,10,3793,3.5,1169264500
798,10,3826,1.5,1169300498
799,10,3868,3.5,1169299473
800,10,3869,2.5,1169299450
801,10,3948,2.5,1169401550
802,10,3977,2.5,1169264706
803,10,3984,3.5,1194206330
804,10,3994,1.5,1169264860
805,10,4005,2.0,1194206375
806,10,4015,1.5,1169336371
807,10,4022,2.0,1194207191
808,10,4025,2.5,1169326771
809,10,4034,3.0,1169401403
810,10,4085,3.0,1169265224
811,10,4148,3.5,1169262682
812,10,4226,3.5,1280870954
813,10,4246,1.0,1169305001
814,10,4270,1.5,1172620157
815,10,4306,3.5,1190332081
816,10,4308,3.5,1169264965
817,10,4310,1.5,1169298478
818,10,4367,2.0,1169298664
819,10,4369,3.0,1241254959
820,10,4370,1.5,1194206707
821,10,4388,2.0,1194206270
822,10,4446,2.0,1194207617
823,10,4638,2.0,1194207529
824,10,4643,1.5,1195507477
825,10,4701,3.0,1194207536
826,10,4718,2.0,1194207580
827,10,4734,3.5,1169265331
828,10,4776,3.5,1169401897
829,10,4816,3.5,1194207433
830,10,4848,3.5,1207671379
831,10,4855,3.0,1194289728
832,10,4865,3.5,1213374896
833,10,4896,2.5,1207863813
834,10,4963,3.5,1169264737
835,10,4974,1.0,1194206276
836,10,4993,3.5,1169261427
837,10,5010,3.0,1225007454
838,10,5218,4.0,1169260634
839,10,5219,3.5,1197373543
840,10,5254,1.0,1169300462
841,10,5266,1.5,1194207262
842,10,5312,2.5,1172525255
843,10,5313,1.5,1190332424
844,10,5349,3.0,1169264694
845,10,5378,3.5,1169261154
846,10,5418,3.5,1214416545
847,10,5419,2.0,1208464624
848,10,5445,2.0,1169264617
849,10,5459,2.5,1349023833
850,10,5479,2.0,1194208111
851,10,5481,3.0,1169298521
852,10,5502,1.0,1169303287
853,10,5507,2.5,1169300485
854,10,5541,4.0,1169261289
855,10,5630,2.5,1169262679
856,10,5679,3.0,1169298725
857,10,5785,1.5,1194908971
858,10,5796,2.5,1227433292
859,10,5816,2.5,1208205362
860,10,5872,2.5,1194206384
861,10,5903,3.0,1210243831
862,10,5952,4.0,1169261430
863,10,5989,3.0,1169401644
864,10,6157,3.0,1197927005
865,10,6333,3.0,1199740513
866,10,6365,3.5,1169264912
867,10,6373,3.0,1231240021
868,10,6377,2.5,1169401511
869,10,6379,2.0,1235995071
870,10,6383,2.5,1241254956
871,10,6502,3.0,1194376116
872,10,6503,1.5,1169300295
873,10,6537,1.5,1169299320
874,10,6539,4.5,1180546413
875,10,6564,2.0,1201339755
876,10,6593,2.5,1194206794
877,10,6754,3.5,1190332068
878,10,6863,3.5,1169298403
879,10,6874,4.5,1169261180
880,10,6888,1.5,1194206271
881,10,6934,3.5,1190332101
882,10,6952,2.5,1185524079
883,10,7143,2.0,1169298357
884,10,7153,4.5,1169261396
885,10,7254,4.0,1169863751
886,10,7285,1.0,1208464536
887,10,7317,4.0,1190332057
888,10,7373,3.0,1220807324
889,10,7438,4.5,1169261182
890,10,7451,1.5,1169303098
891,10,7454,3.0,1194207831
892,10,7458,3.5,1169298574
893,10,7475,4.0,1300132549
894,10,7569,3.0,1172363508
895,10,7570,3.5,1194206365
896,10,7573,3.0,1194206363
897,10,8360,3.5,1190332085
898,10,8361,3.0,1169326328
899,10,8368,3.0,1208205366
900,10,8371,3.0,1194289649
901,10,8636,2.5,1169264990
902,10,8640,2.0,1194909009
903,10,8644,2.0,1169401863
904,10,8665,3.5,1214416547
905,10,8666,2.0,1235594938
906,10,8798,2.0,1169298686
907,10,8810,2.0,1199740486
908,10,8815,2.5,1194644757
909,10,8860,2.5,1194909097
910,10,8861,2.5,1197373546
911,10,8957,4.0,1226523251
